City    Country Date    Latitude    Longitude   Max Temp(f) Humidity    Wind Speed  Cloudiness
375 Meulaboh    ID  1586068344  4.14    96.13   87.67   62  6.42    85
376 M?ga    ET  1586068345  4.05    38.3    68.45   41  15.39   21
377 Saint-Pierre    RE  1586068345  -21.34  55.48   84.2    70  19.46   0
378 Tsimmerbude RU  1586068345  54.67   20.13   39.2    80  8.95    0
379 Ikongo  MG  1586068345  -21.88  47.43   72.82   68  0.85    100
380 Y?r?da  IN  1586068345  17.65   83.27   93.2    49  9.17    20
381 Naifaru MV  1586068346  5.44    73.37   85.17   64  6.26    99
382 Bauchi  NG  1586068346  10.5    10.0    78.58   56  3.74    87
383 Pevek   RU  1586068188  69.7    170.31  -0.51   92  11.07   100
384 Springbok   ZA  1586068346  -29.66  17.89   59.22   34  2.17    15
385 U?ak Province   TR  1586068346  38.5    29.42   57.0    40  10.0    99
386 Port Lincoln    AU  1586068185  -34.73  135.87  63.64   69  15.95   79
387 Lokosovo    RU  1586068347  61.13   74.82   38.48   74  14.94   100
388 …rnskšldsvik    SE  1586068211  63.29   18.72   24.8    62  9.17    17
389 Naze    JP  1586068347  28.37   129.48  68.0    59  12.75   75
390 Rovnoye RU  1586068348  50.78   46.05   47.35   56  13.76   87
391 Isangel VU  1586068348  -19.55  169.27  80.11   82  20.87   100
392 College US  1586068128  64.86   -147.8  35.6    86  5.82    90
393 Bilibino    RU  1586068348  68.05   166.44  -3.23   84  0.89    97
394 Coolum Beach    AU  1586068348  -26.53  153.1   78.01   73  1.99    1
395 Constantine DZ  1586068247  36.37   6.61    37.4    100 3.36    90
396 Bereda  ES  1586068349  43.27   -7.54   59.0    76  17.22   40
397 Fortuna US  1586068224  40.6    -124.16 51.01   87  13.87   90
398 Bogo    PH  1586068349  11.05   124.01  86.67   61  5.91    7
399 Laguna  US  1586068349  38.42   -121.42 54.0    93  5.82    90
400 Sioux Lookout   CA  1586068350  50.1    -91.92  23.0    85  3.2 20
401 Hirara  JP  1586068350  24.8    125.28  69.8    64  13.87   75
402 Linshui CN  1586068350  36.42   114.2   70.81   23  11.32   87
403 Hendaye FR  1586068350  43.37   -1.77   60.8    38  13.87   96
404 Dawei   MM  1586068351  14.08   98.2    94.62   38  8.21    17
405 Castro  BR  1586068193  -24.79  -50.01  52.3    70  3.13    1
406 Alpena  US  1586068351  45.06   -83.43  30.99   86  12.75   90
407 R?wah   IQ  1586068352  34.48   41.91   65.08   37  8.59    43
408 Kindia  GN  1586068215  10.06   -12.87  73.13   77  1.83    0
409 S‹o Jo‹o da Barra   BR  1586068352  -21.64  -41.05  72.3    78  5.99    74
410 Codrington  AU  1586068352  -38.27  141.97  58.96   70  18.99   91
411 Mabaruma    GY  1586068352  8.2 -59.78  75.81   89  5.99    69
412 Birjand IR  1586068353  32.87   59.22   64.4    39  20.8    75
413 Benguela    AO  1586068353  -12.58  13.41   79.05   80  3.2 46
414 San Patricio    MX  1586068195  19.22   -104.7  72.73   60  7.72    28
415 Santa Cruz de la Sierra BO  1586068353  -17.8   -63.17  69.8    94  6.93    9
416 Thinadhoo   MV  1586068354  0.53    72.93   80.1    84  8.93    97
417 Mahabalipuram   IN  1586068355  12.63   80.17   91.4    63  9.17    40
418 FilinguŽ    NE  1586068355  14.35   3.32    84.04   13  8.14    79
419 Jais    IN  1586068355  26.25   81.53   97.43   9   13.51   0
420 Kaoma   ZM  1586068355  -14.78  24.8    65.55   55  5.55    48
421 Mattru  SL  1586068356  7.62    -11.83  77.97   90  1.99    8
422 Torbat-e J?m    IR  1586068058  35.24   60.62   63.72   35  3.31    99
423 Paamiut GL  1586068356  61.99   -49.67  21.97   79  12.55   99
424 Udangudi    IN  1586068356  8.43    78.02   88.03   59  7.07    77
425 Carauari    BR  1586068356  -4.88   -66.9   74.53   89  0.76    100
426 Anadyr  RU  1586068186  64.75   177.48  0.0 84  24.61   20
427 Muleba  TZ  1586068357  -1.84   31.65   70.83   58  5.99    88
428 Marshall    US  1586068198  34.38   -86.33  63.0    51  3.36    1
429 Boyolangu   ID  1586068357  -8.12   111.89  87.26   68  8.95    72
430 Lata    PT  1586068358  40.16   -8.33   59.0    87  14.99   40
431 Boende  CD  1586068358  -0.22   20.87   76.14   78  2.51    61
432 New Richmond    US  1586068358  45.12   -92.54  35.01   86  4.7 1
433 Bagdarin    RU  1586068358  54.43   113.6   31.98   51  13.04   0
434 Werda   BW  1586068359  -25.27  23.28   66.13   40  8.95    0
435 Amahai  ID  1586068359  -3.33   128.92  83.89   71  3.53    25
436 Krasnokamensk   RU  1586068359  50.1    118.04  55.51   28  11.14   19
437 Exeter  GB  1586068162  50.72   -3.53   52.0    90  12.64   11
438 Port Macquarie  AU  1586068360  -31.43  152.92  73.0    49  10.29   0
439 Mali    GN  1586068360  12.08   -12.3   84.2    48  4.7 0
440 Monywa  MM  1586068360  22.12   95.13   100.26  15  6.17    19
441 Amarante do Maranh‹o    BR  1586068360  -5.57   -46.74  72.77   89  1.74    98
442 Vila Velha  BR  1586068348  -20.33  -40.29  75.99   78  2.24    90
443 Kimbe   PG  1586068361  -5.55   150.14  83.1    77  4.25    24
444 Nantucket   US  1586068229  41.28   -70.1   39.2    86  6.93    90
445 Dongli  CN  1586068361  23.57   116.82  59.0    87  8.95    75
446 Amboasary   MG  1586068167  -25.03  46.38   77.0    69  16.11   20
447 Liverpool   GB  1586068246  53.41   -2.98   48.99   70  9.17    4
448 Praia   CV  1586068362  14.92   -23.51  71.6    68  18.34   75
449 Santiago del Estero AR  1586068362  -27.8   -64.26  63.28   63  7.07    1
450 Ballina AU  1586068362  -28.87  153.57  77.0    64  10.29   33
451 Huadian CN  1586068362  42.96   126.75  46.49   39  10.27   0
452 Adrar   MR  1586068363  20.5    -10.07  69.64   23  9.31    0
453 Dukat   RU  1586068363  62.55   155.55  11.52   85  6.06    9
454 Rostovka    RU  1586068363  55.38   71.89   43.34   66  18.92   85
455 Kalmunai    LK  1586068363  7.42    81.82   88.03   59  5.82    60
456 Nabire  ID  1586068364  -3.37   135.48  81.1    84  1.59    95
457 Opalenica   PL  1586068364  52.31   16.41   44.01   56  4.7 0
458 Mag‡n   ES  1586068364  39.97   -3.93   50.0    81  4.7 77
459 Bud US  1586068364  39.45   -86.18  46.99   81  6.93    90
460 Mitsamiouli KM  1586068364  -11.38  43.28   86.0    70  3.36    20
461 Luau    AO  1586068365  -10.71  22.22   66.25   65  2.98    95
462 Lo’za   PR  1586068365  18.43   -65.88  73.99   94  1.05    1
463 Inongo  CD  1586068365  -1.95   18.27   74.39   85  1.61    97
464 Kohlu   PK  1586068365  29.9    69.25   74.95   17  4.25    1
465 Vila    PT  1586068366  42.03   -8.16   63.0    93  11.41   75
466 Tamale  GH  1586068366  9.4 -0.84   81.93   66  9.6 100
467 Askarovo    RU  1586068366  53.34   58.51   48.2    45  13.42   28
468 Palu    ID  1586068366  -0.89   119.87  87.76   66  3.56    46
469 Ilorin  NG  1586068366  8.5 4.55    76.01   75  7.87    74
470 Cherdyn '    RU  1586068324  60.4    56.48   34.66   85  6.46    99
471 Velingrad   BG  1586068367  42.03   24.0    42.8    93  6.93    90
472 Rundu   NA  1586068367  -17.93  19.77   66.2    88  2.24    36
473 Gobabis NA  1586068367  -22.45  18.97   64.4    82  3.36    0
474 Shakawe BW  1586068368  -18.37  21.85   69.3    55  1.48    18
475 Vila Franca do Campo    PT  1586068368  37.72   -25.43  59.0    82  2.24    20
476 Cairns  AU  1586068096  -16.92  145.77  87.01   74  6.93    40
477 Babu    CN  1586068368  24.42   111.52  58.57   86  2.64    100
478 Labuhan ID  1586068369  -6.88   112.21  87.64   68  1.81    87
479 Whitecourt  CA  1586068369  54.15   -115.69 9.32    87  3.96    99
480 R’o Gallegos    AR  1586068369  -51.62  -69.22  41.0    75  24.16   90
481 Chivay  PE  1586068359  -15.64  -71.6   47.17   23  3.67    99
482 Phalaborwa  ZA  1586068369  -23.94  31.14   66.2    100 2.24    20
483 Chara   RU  1586068370  56.91   118.26  27.55   69  8.03    61
484 Alofi   NU  1586068370  -19.06  -169.92 77.0    88  4.7 100
485 Singaraja   ID  1586068370  -8.11   115.09  85.5    68  2.71    40
486 Basna   IN  1586068370  21.28   82.82   99.37   20  4.03    11
487 Ixtapa  MX  1586068370  20.7    -105.2  71.6    88  4.88    75
488 Cooma   AU  1586068371  -36.23  149.13  50.0    66  14.99   40
489 Te Anau NZ  1586068371  -45.42  167.72  60.28   66  4.29    100
490 Kidal   ML  1586068371  18.44   1.41    76.37   14  9.53    0
491 Pontes e Lacerda    BR  1586068371  -15.23  -59.34  73.99   85  1.66    99
492 Dubbo   AU  1586068332  -32.25  148.62  66.2    52  12.75   40
493 Yining  CN  1586068372  29.04   114.56  65.89   54  3.85    87
494 Mokhsogollokh   RU  1586068372  61.47   128.92  22.41   91  12.68   99
495 Katangli    RU  1586068372  51.71   143.23  29.68   94  13.0    0
496 Hervey Bay  AU  1586068372  -25.3   152.85  82.99   57  16.11   8
497 Kupang  ID  1586068373  -10.17  123.58  91.4    66  6.93    40
498 Djibo   BF  1586068373  14.1    -1.63   79.52   14  6.93    0
499 Kargopol '   RU  1586068373  61.51   38.95   31.57   89  7.36    83
500 Sayyan  YE  1586068217  15.17   44.32   68.36   11  8.46    7
501 D?mgh?n IR  1586068374  36.17   54.35   52.65   34  12.37   39
502 Esmeraldas  BR  1586068280  -19.76  -44.31  69.8    94  2.24    1
503 Porto-Novo  BJ  1586068374  6.5 2.6 77.0    100 1.12    20
504 Alice Springs   AU  1586068225  -23.7   133.88  78.8    21  10.29   20
505 Estelle US  1586068375  29.85   -90.11  66.2    100 4.7 90
506 Zeya    RU  1586068375  53.75   127.27  33.96   77  1.36    99
507 Loandjili   CG  1586068375  -4.76   11.86   78.8    94  3.36    40
508 Ekhabi  RU  1586068376  53.51   142.97  28.96   91  10.36   0
509 Santa Luzia BR  1586068376  -19.77  -43.85  69.8    88  2.95    20
510 Brae    GB  1586068376  60.4    -1.35   46.4    87  16.11   100
511 Kangaatsiaq GL  1586068376  68.31   -53.46  12.65   87  26.37   0
512 Mikhaylovka RU  1586068376  50.06   43.24   48.0    43  1.99    24
513 Santa Vit—ria do Palmar BR  1586068377  -33.52  -53.37  62.78   79  8.75    0
514 Bia?a Podlaska  PL  1586068377  52.03   23.12   33.8    80  3.78    0
515 Broome  US  1586068377  42.25   -75.83  48.0    87  0.45    90
516 Key West    US  1586068111  24.56   -81.78  78.8    65  12.75   1
517 Tanout  NE  1586068377  14.97   8.89    82.6    12  6.38    82
518 Gracias HN  1586068378  14.58   -88.58  69.21   63  0.94    18
519 Yokadouma   CM  1586068378  3.52    15.05   72.36   74  2.59    46
520 Russell US  1586068213  32.35   -85.2   66.2    82  4.38    75
521 Asilah  MA  1586068378  35.47   -6.03   60.8    93  9.17    84
522 Longyan CN  1586068378  25.11   117.02  60.01   99  2.8 100
523 BerlevŒg    NO  1586068207  70.86   29.09   29.07   95  18.97   99
524 Vitry-le-Franois   FR  1586068379  48.73   4.58    46.4    79  5.82    0
525 San Fernando del Valle de Catamarca AR  1586068379  -28.47  -65.79  55.0    94  4.14    35
526 Hambantota  LK  1586068229  6.12    81.12   91.4    63  4.7 40
527 Eureka  US  1586068379  40.8    -124.16 51.01   87  4.7 90
528 Iquique CL  1586068313  -20.22  -70.14  69.8    68  3.36    85
529 Basco   PH  1586068380  20.45   121.97  75.61   84  26.55   78
530 HonningsvŒg NO  1586068380  70.98   25.97   31.5    85  21.65   98
531 Port Augusta    AU  1586068380  -32.5   137.77  69.8    46  12.75   75
532 Tumen   CN  1586068381  42.97   129.84  50.49   38  14.03   0
533 Grand Gaube MU  1586068192  -20.01  57.66   84.0    74  11.41   75
534 Feij—   BR  1586068381  -8.16   -70.35  73.15   91  1.59    99
535 Tabou   CI  1586068381  4.42    -7.35   80.33   83  2.95    13
536 Outlook CA  1586068382  51.5    -107.05 9.0 82  4.56    86
537 Taoudenni   ML  1586068382  22.68   -3.98   72.37   19  6.78    0
538 Saint Anthony   US  1586068382  45.02   -93.22  35.01   74  4.07    1
539 Martapura   ID  1586068382  -3.42   114.85  90.57   61  0.4 51
540 Hokitika    NZ  1586068211  -42.72  170.97  61.21   75  4.0 99
541 Kodinsk RU  1586068383  58.69   99.18   42.8    57  4.27    0
542 Brigantine  US  1586068383  39.41   -74.36  46.0    87  3.36    90
543 S‹o FŽlix do Xingu  BR  1586068383  -6.64   -51.99  72.82   91  0.92    79
544 La Orilla   MX  1586068383  17.98   -102.23 71.19   82  3.56    0
545 Kyra    RU  1586068383  49.58   111.98  53.6    28  8.75    96
546 Alindao CF  1586068384  5.03    21.21   80.35   59  6.24    54
547 Sittwe  MM  1586068384  20.15   92.9    88.5    51  11.03   2
548 Palanga LT  1586068384  55.92   21.07   41.0    93  3.36    4
549 Padang  ID  1586068210  -0.95   100.35  80.74   80  6.71    100
550 Ponta Delgada   PT  1586068384  37.73   -25.67  59.0    82  2.24    20
551 Damara  CF  1586068385  4.96    18.7    73.4    100 5.3 20
552 Port Maria  JM  1586068385  18.37   -76.89  80.6    74  5.82    40

